Lipids,term,df,sumsq,meansq,statistic,p.value,p_adj_BH,neglog10_p
PI(18:0_20:4),Sex:Genotype,1,0.044328461527230134,0.044328461527230134,0.4798159942984041,0.4990903090364933,0.9978701881834164,0.3018208628584539
PI(18:0_20:4),Residuals,15,1.3857956608568678,0.09238637739045785,NA,NA,NA,NA
PI(18:0_22:5),Sex,1,0.0026973032262289642,0.0026973032262289642,0.017843365291196248,0.8955111078724752,0.9685989507431776,0.047929022815728355
PI(18:0_22:5),Genotype,1,0.05256461002337831,0.05256461002337831,0.3477286235065651,0.5641792241915361,0.9950854656182027,0.24858291071007974
PI(18:0_22:5),Sex:Genotype,1,0.022821858762140934,0.022821858762140934,0.15097255605417836,0.7030670824177454,0.9978701881834164,0.15300323524483772
PI(18:0_22:5),Residuals,15,2.2674841731451205,0.15116561154300803,NA,NA,NA,NA
PI(18:0_22:6),Sex,1,0.11743922557121511,0.11743922557121511,0.5129908502104938,0.4848493607306451,0.9670019386214893,0.31439317266666905
PI(18:0_22:6),Genotype,1,0.0013841791652424718,0.0013841791652424718,0.006046286863419414,0.9390484206189379,0.9950854656182027,0.02731201341498989
PI(18:0_22:6),Sex:Genotype,1,0.018883228783026507,0.018883228783026507,0.08248456630233728,0.7778877075533515,0.9978701881834164,0.10908309132616677
PI(18:0_22:6),Residuals,15,3.433956732065299,0.22893044880435326,NA,NA,NA,NA
PI(34:0),Sex,1,7.896832098843731e-4,7.896832098843731e-4,0.002176706154025755,0.9634035439874187,0.9883992474061247,0.016191760417942538
PI(34:0),Genotype,1,0.15351123457798188,0.15351123457798188,0.4231429069726721,0.5252121013862591,0.9950854656182027,0.27966527590942686
PI(34:0),Sex:Genotype,1,0.2963289364957262,0.2963289364957262,0.8168098442672974,0.38040040013481335,0.9978701881834164,0.41975903490957095
PI(34:0),Residuals,15,5.441822326986192,0.3627881551324128,NA,NA,NA,NA
PI(34:1),Sex,1,0.04627550218633569,0.04627550218633569,0.18995022385562838,0.669164967771599,0.9670019386214893,0.17446680336673692
PI(34:1),Genotype,1,0.026762294272961284,0.026762294272961284,0.10985302261161119,0.7448968599943779,0.9950854656182027,0.12790385642786617
PI(34:1),Sex:Genotype,1,0.08302866704316969,0.08302866704316969,0.3408134573619278,0.5680357528613882,0.9978701881834164,0.24562432840561801
PI(34:1),Residuals,15,3.6542864688730803,0.24361909792487202,NA,NA,NA,NA
PI(36:2),Sex,1,0.002767712087642593,0.002767712087642593,0.01626688761389281,0.900205797162209,0.9685989507431776,0.045658194610768754
PI(36:2),Genotype,1,6.980408630585799e-5,6.980408630585799e-5,4.1026493759870357e-4,0.9841069342417815,0.9950854656182027,0.006957708044394196
PI(36:2),Sex:Genotype,1,1.7951000412441687e-4,1.7951000412441687e-4,0.0010550479855541987,0.9745163395596681,0.9978701881834164,0.011210874739166338
PI(36:2),Residuals,15,2.5521588579232724,0.1701439238615515,NA,NA,NA,NA
PI(36:3),Sex,1,0.13511765731002257,0.13511765731002257,0.226915787080603,0.6406847097205064,0.9670019386214893,0.193355640551997
PI(36:3),Genotype,1,0.0016776461336522885,0.0016776461336522885,0.0028174289018863983,0.9583690650611008,0.9950854656182027,0.018467213204022986
PI(36:3),Sex:Genotype,1,0.07211174296213763,0.07211174296213763,0.12110403064836013,0.7326756835695829,0.9978701881834164,0.13508822181815483
PI(36:3),Residuals,15,8.931793092608444,0.5954528728405629,NA,NA,NA,NA
PI(37:4),Sex,1,0.25123619786299134,0.25123619786299134,0.5635079410898253,0.46446417363591996,0.9670019386214893,0.3330477796085289
PI(37:4),Genotype,1,0.03214853850557997,0.03214853850557997,0.0721072715493237,0.7919509179066169,0.9950854656182027,0.10130173348985952
PI(37:4),Sex:Genotype,1,0.14909549814853218,0.14909549814853218,0.3344123892260884,0.5716531335396156,0.9978701881834164,0.24286741156297811
PI(37:4),Residuals,15,6.687648377512661,0.44584322516751074,NA,NA,NA,NA
PI(37:6),Sex,1,0.09768690017276072,0.09768690017276072,0.18809077990238074,0.6706830637425651,0.9670019386214893,0.17348266043438426
PI(37:6),Genotype,1,0.04497290555984268,0.04497290555984268,0.08659286829930193,0.7725871743056718,0.9950854656182027,0.11205250583979776
PI(37:6),Sex:Genotype,1,0.05344740114116675,0.05344740114116675,0.10291004573406091,0.7527908883344141,0.9978701881834164,0.12332564618286268
PI(37:6),Residuals,15,7.79040579953948,0.5193603866359653,NA,NA,NA,NA
PI(38:5),Sex,1,0.048197296187780125,0.048197296187780125,0.10952996544023878,0.7452579001362528,0.9670019386214893,0.12769341151486108
PI(38:5),Genotype,1,0.02205671174626822,0.02205671174626822,0.05012461416677111,0.8258673282983477,0.9950854656182027,0.08308971444204157
PI(38:5),Sex:Genotype,1,0.1489998608257883,0.1489998608257883,0.3386071605192392,0.56927734879391,0.9978701881834164,0.24467609616301902
PI(38:5),Residuals,15,6.600563050585089,0.44003753670567264,NA,NA,NA,NA
PI(38:6),Sex,1,0.10509873851986029,0.10509873851986029,0.2584960327490411,0.6185506643204954,0.9670019386214893,0.2086247223344981
PI(38:6),Genotype,1,0.003255556078228139,0.003255556078228139,0.008007216285045849,0.9298818960937247,0.9950854656182027,0.0315722075019018
PI(38:6),Sex:Genotype,1,0.13892386061990614,0.13892386061990614,0.3416907503379824,0.5675435684269788,0.9978701881834164,0.24600079351610443
PI(38:6),Residuals,15,6.098666432255921,0.40657776215039476,NA,NA,NA,NA
PI(40:4),Sex,1,0.002406484754154725,0.002406484754154725,0.02277414912323885,0.8820566304073841,0.9685989507431776,0.05450353109957627
PI(40:4),Genotype,1,0.02970042832040032,0.02970042832040032,0.28107470135643914,0.6037579184476285,0.9950854656182027,0.2191371603140399
PI(40:4),Sex:Genotype,1,0.0030465788262488136,0.0030465788262488136,0.028831780623128547,0.8674368916315502,0.9978701881834164,0.061762111480194594
PI(40:4),Residuals,15,1.5850107557031428,0.10566738371354285,NA,NA,NA,NA
PIP1(38:4),Sex,1,0.05225041453371948,0.05225041453371948,0.49985175675940174,0.49040376220598814,0.9670019386214893,0.3094462067216295
PIP1(38:4),Genotype,1,0.44132093630924896,0.44132093630924896,4.221881247784599,0.057756204893905025,0.9950854656182027,1.238401351584275
PIP1(38:4),Sex:Genotype,1,0.23408872843533524,0.23408872843533524,2.2394016045645992,0.15527620503231443,0.9978701881834164,0.8088950916953309
PIP1(38:4),Residuals,15,1.5679773200898137,0.10453182133932092,NA,NA,NA,NA
PS(36:1),Sex,1,0.25023190451389166,0.25023190451389166,0.8950302582854053,0.35910971663935176,0.9670019386214893,0.44477284375790715
PS(36:1),Genotype,1,0.7950686431100467,0.7950686431100467,2.843804008045292,0.11240818978240907,0.9950854656182027,0.9492020459935048
PS(36:1),Sex:Genotype,1,0.4180676744693912,0.4180676744693912,1.4953457649136228,0.24025462852109192,0.9978701881834164,0.6193282368672975
PS(36:1),Residuals,15,4.193689021082764,0.27957926807218425,NA,NA,NA,NA
PS(36:2),Sex,1,2.491234785438163,2.491234785438163,2.1972278506378697,0.15896200903269836,0.9670019386214893,0.7987066570563864
PS(36:2),Genotype,1,0.056657230248799095,0.056657230248799095,0.049970739398120766,0.8261301007356746,0.9950854656182027,0.08295155366953175
PS(36:2),Sex:Genotype,1,0.06561197931615226,0.06561197931615226,0.05786867987377179,0.8131537127958648,0.9978701881834164,0.08982735070476812
PS(36:2),Residuals,15,17.007121847069303,1.1338081231379535,NA,NA,NA,NA
PS(38:4),Sex,1,0.017999323357540842,0.017999323357540842,0.10373307259885814,0.7518399618506466,0.9670019386214893,0.12387459435779882
PS(38:4),Genotype,1,0.024895955214270238,0.024895955214270238,0.1434795007767811,0.7101538493074437,0.9950854656182027,0.14864755456659842
PS(38:4),Sex:Genotype,1,0.02304195056017111,0.02304195056017111,0.1327945658177282,0.7206380275207593,0.9978701881834164,0.14228282421917773
PS(38:4),Residuals,15,2.602736461949596,0.17351576412997308,NA,NA,NA,NA
PS(40:5),Sex,1,0.19174104070926923,0.19174104070926923,0.653478442912859,0.43150655432816687,0.9670019386214893,0.3650126032235411
PS(40:5),Genotype,1,0.038532841407980634,0.038532841407980634,0.1313249428038493,0.7221172905423399,0.9950854656182027,0.1413922560339383
PS(40:5),Sex:Genotype,1,0.17282487397950064,0.17282487397950064,0.5890096826791421,0.4547141962180623,0.9978701881834164,0.34226148687048863
PS(40:5),Residuals,15,4.401240227326928,0.29341601515512855,NA,NA,NA,NA
S1P(d18:0),Sex,1,1.0224356913068888e-4,1.0224356913068888e-4,9.280617600245815e-4,0.9760985667025341,0.9883992474061247,0.010506324942317253
S1P(d18:0),Genotype,1,0.08535869823621023,0.08535869823621023,0.774798301663813,0.39262138632750443,0.9950854656182027,0.40602604780514606
S1P(d18:0),Sex:Genotype,1,0.13830554628515612,0.13830554628515612,1.2553952272782751,0.2801437818396553,0.9978701881834164,0.5526190128276667
S1P(d18:0),Residuals,15,1.652533918561316,0.11016892790408774,NA,NA,NA,NA
S1P(d18:1),Sex,1,0.017881166420115058,0.017881166420115058,0.08725951806375662,0.7717400944499334,0.9670019386214893,0.11252893612943342
S1P(d18:1),Genotype,1,0.03274797593650636,0.03274797593650636,0.15980907121184637,0.6949670340624794,0.9950854656182027,0.15803579579019414
S1P(d18:1),Sex:Genotype,1,0.16811980489947853,0.16811980489947853,0.820419250502501,0.37937721035592087,0.9978701881834164,0.420928761254254
S1P(d18:1),Residuals,15,3.073790713647437,0.20491938090982914,NA,NA,NA,NA
SHexCer(d18:1/16:0),Sex,1,0.2940706749341304,0.2940706749341304,1.4999083821645376,0.23957142842752835,0.9670019386214893,0.6205649776690331
SHexCer(d18:1/16:0),Genotype,1,4.590096555512346e-5,4.590096555512346e-5,2.3411801602113728e-4,0.9879937745064288,0.9950854656182027,0.00524579195692986
SHexCer(d18:1/16:0),Sex:Genotype,1,0.05833013207121818,0.05833013207121818,0.2975130180728892,0.5934647346368336,0.9978701881834164,0.22660508295650594
SHexCer(d18:1/16:0),Residuals,15,2.940886374437282,0.19605909162915214,NA,NA,NA,NA
SHexCer(d18:1/24:0(OH)),Sex,1,0.411020703381471,0.411020703381471,0.7925755584315519,0.3873788029707643,0.9670019386214893,0.4118641471809002
SHexCer(d18:1/24:0(OH)),Genotype,1,7.577859264609188e-4,7.577859264609188e-4,0.0014612465963275588,0.9700114059646227,0.9950854656182027,0.01322315901378306
SHexCer(d18:1/24:0(OH)),Sex:Genotype,1,0.28885978885894126,0.28885978885894126,0.557011378209851,0.4670037672911943,0.9978701881834164,0.3306796159923928
SHexCer(d18:1/24:0(OH)),Residuals,15,7.778830024638605,0.5185886683092403,NA,NA,NA,NA
SHexCer(d18:1/24:1(OH)),Sex,1,0.045864494348448304,0.045864494348448304,0.14913729835189948,0.7047836770893896,0.9670019386214893,0.15194416281407988
SHexCer(d18:1/24:1(OH)),Genotype,1,0.04210126955035243,0.04210126955035243,0.13690044307960583,0.7165540700031134,0.9950854656182027,0.14475103287585073
SHexCer(d18:1/24:1(OH)),Sex:Genotype,1,0.0853192576207622,0.0853192576207622,0.27743211300400344,0.6060913971852722,0.9978701881834164,0.21746188028875307
SHexCer(d18:1/24:1(OH)),Residuals,15,4.612980272737804,0.3075320181825203,NA,NA,NA,NA
SHexCer(d18:1/24:1),Sex,1,0.0017997267205812628,0.0017997267205812628,0.02750711129571715,0.8704876479605499,0.9685989507431776,0.06023738705168535
SHexCer(d18:1/24:1),Genotype,1,0.04351778624453018,0.04351778624453018,0.6651279751988715,0.4275163005340509,0.9950854656182027,0.36904732164451365
SHexCer(d18:1/24:1),Sex:Genotype,1,3.9722060242730617e-4,3.9722060242730617e-4,0.006071139131829302,0.9389235529011524,0.9978701881834164,0.02736976652488362
SHexCer(d18:1/24:1),Residuals,15,0.9814153336021946,0.06542768890681297,NA,NA,NA,NA
SM(35:1),Sex,1,1.5929925305567707,1.5929925305567707,0.856585061549022,0.36934753704113676,0.9670019386214893,0.4325647926847161
SM(35:1),Genotype,1,1.1941815597369754,1.1941815597369754,0.6421361464202733,0.435448985126928,0.9950854656182027,0.3610627172938108
SM(35:1),Sex:Genotype,1,0.07106756037545736,0.07106756037545736,0.03821449844279764,0.847636473383863,0.9978701881834164,0.07179036407952363
SM(35:1),Residuals,15,27.895522617614628,1.859701507840975,NA,NA,NA,NA
SM(35:2),Sex,1,0.029342812398698292,0.029342812398698292,0.09633029206261443,0.7605494048851221,0.9670019386214893,0.1188725691559156
SM(35:2),Genotype,1,0.05103832339002601,0.05103832339002601,0.16755505681403185,0.6880792384826716,0.9950854656182027,0.1623615459879922
SM(35:2),Sex:Genotype,1,0.025695144745814247,0.025695144745814247,0.0843552678019795,0.7754567044046031,0.9978701881834164,0.11044244486916545
SM(35:2),Residuals,15,4.569094275084137,0.3046062850056091,NA,NA,NA,NA
SM(37:1),Sex,1,0.02849199122116275,0.02849199122116275,0.23052798691906873,0.6380591524653371,0.9670019386214893,0.19513905733142484
SM(37:1),Genotype,1,0.05228836968617023,0.05228836968617023,0.4230638887070724,0.5252502551429864,0.9950854656182027,0.2796337279612022
SM(37:1),Sex:Genotype,1,0.07964615473970516,0.07964615473970516,0.6444150419487452,0.434652253953819,0.9978701881834164,0.36185806393442554
SM(37:1),Residuals,15,1.8539174962191516,0.12359449974794344,NA,NA,NA,NA
SM(38:3),Sex,1,0.7869712774561854,0.7869712774561854,0.8982924197679768,0.3582602400225292,0.9670019386214893,0.4458013874715188
SM(38:3),Genotype,1,0.031841135242748564,0.031841135242748564,0.03634522789424226,0.8513605879308815,0.9950854656182027,0.06988645850503991
SM(38:3),Sex:Genotype,1,0.3911025057951232,0.3911025057951232,0.44642597051781263,0.5141875887271755,0.9978701881834164,0.2888784104087421
SM(38:3),Residuals,15,13.141120755412615,0.8760747170275077,NA,NA,NA,NA
SM(40:2),Sex,1,0.7522162652650515,0.7522162652650515,0.5134246951824742,0.48466781655212987,0.9670019386214893,0.3145558178218447
SM(40:2),Genotype,1,0.012781471307942383,0.012781471307942383,0.008723984462037064,0.9268201407776444,0.9950854656182027,0.033004537103090904
SM(40:2),Sex:Genotype,1,1.5778189946943897,1.5778189946943897,1.0769392710733803,0.3158236712653333,0.9978701881834164,0.5005553223497465
SM(40:2),Residuals,15,21.976434099971833,1.4650956066647889,NA,NA,NA,NA
SM(40:3),Sex,1,0.001522359586311639,0.001522359586311639,0.01189609738351236,0.9145933021471218,0.9685989507431776,0.038771983418049306
SM(40:3),Genotype,1,0.0025603833429985734,0.0025603833429985734,0.02000747383292586,0.8893984129888983,0.9950854656182027,0.05090364982612071
SM(40:3),Sex:Genotype,1,0.24153833463371877,0.24153833463371877,1.8874407705578138,0.18967467899017584,0.9978701881834164,0.7219906422733231
SM(40:3),Residuals,15,1.919570179908225,0.127971345327215,NA,NA,NA,NA
SM(41:0),Sex,1,0.009538862628533318,0.009538862628533318,0.14721832345202182,0.7065917016168368,0.9670019386214893,0.15083146733024094
SM(41:0),Genotype,1,7.112877883039825e-4,7.112877883039825e-4,0.010977681487180584,0.91794297836961,0.9950854656182027,0.03718429586692059
SM(41:0),Sex:Genotype,1,0.12291799895489497,0.12291799895489497,1.8970586361195336,0.18861421003112863,0.9978701881834164,0.7244255909962017
SM(41:0),Residuals,15,0.9719098551929254,0.06479399034619503,NA,NA,NA,NA
SM(41:1),Sex,1,5.06622055173267e-4,5.06622055173267e-4,0.007060418538006797,0.9341466902599297,0.9806216499743541,0.02958492059196617
SM(41:1),Genotype,1,0.09717441140002814,0.09717441140002814,1.354248218494971,0.2627142643484818,0.9950854656182027,0.5805163460961129
SM(41:1),Sex:Genotype,1,0.03269487829996365,0.03269487829996365,0.4556444443935457,0.5099383779013429,0.9978701881834164,0.29248230185175644
SM(41:1),Residuals,15,1.0763286605023767,0.07175524403349179,NA,NA,NA,NA
SM(41:2),Sex,1,0.17141174763952804,0.17141174763952804,0.14422964097644178,0.709434902426664,0.9670019386214893,0.14908744913383518
SM(41:2),Genotype,1,0.6200522092202583,0.6200522092202583,0.5217256620622928,0.4812166697598468,0.9950854656182027,0.3176593367367607
SM(41:2),Sex:Genotype,1,1.1555547513042015,1.1555547513042015,0.9723093615480586,0.33974425012370824,0.9978701881834164,0.46884788459009935
SM(41:2),Residuals,15,17.826961207044064,1.1884640804696043,NA,NA,NA,NA
SM(42:2),Sex,1,2.1003270626126813,2.1003270626126813,1.1932784596498156,0.29190391255485454,0.9670019386214893,0.5347600838759947
SM(42:2),Genotype,1,3.092253136160945,3.092253136160945,1.7568306978701713,0.2048547349412685,0.9950854656182027,0.6885539934628532
SM(42:2),Sex:Genotype,1,1.3887284937890136,1.3887284937890136,0.7889913087531139,0.3884272531062122,0.9978701881834164,0.4106903064200201
SM(42:2),Residuals,15,26.401973222943937,1.7601315481962625,NA,NA,NA,NA
SM(43:1),Sex,1,0.008557944301539777,0.008557944301539777,0.07310121228336117,0.7905584569298906,0.9670019386214893,0.10206601114172549
SM(43:1),Genotype,1,0.09116385699897167,0.09116385699897167,0.7787136990191398,0.39145752912067755,0.9950854656182027,0.4073153494912893
SM(43:1),Sex:Genotype,1,0.03709376584339519,0.03709376584339519,0.3168517059429146,0.5818223631525766,0.9978701881834164,0.23520959005508413
SM(43:1),Residuals,15,1.7560469999526291,0.11706979999684194,NA,NA,NA,NA
SM(43:2),Sex,1,0.012913168166773126,0.012913168166773126,0.1352633846815231,0.7181738857279651,0.9670019386214893,0.14377039075886983
SM(43:2),Genotype,1,0.02010562108199121,0.02010562108199121,0.21060318610827072,0.6528746490192265,0.9950854656182027,0.18517019462851556
SM(43:2),Sex:Genotype,1,0.030922991926090493,0.030922991926090493,0.3239134268509754,0.5776887026853824,0.9978701881834164,0.23830612546425284
SM(43:2),Residuals,15,1.4320026292233974,0.0954668419482265,NA,NA,NA,NA
SM(44:1),Sex,1,0.03611682243792558,0.03611682243792558,0.01973283657195262,0.8901547916419215,0.9685989507431776,0.050534466039803966
SM(44:1),Genotype,1,1.5211715128638765,1.5211715128638765,0.8311093511297521,0.37637080483591934,0.9950854656182027,0.42438407225438146
SM(44:1),Sex:Genotype,1,0.9744946373356562,0.9744946373356562,0.5324262247001046,0.47682966538509886,0.9978701881834164,0.32163673331757353
SM(44:1),Residuals,15,27.454356832757963,1.8302904555171975,NA,NA,NA,NA
SM(44:2),Sex,1,0.017749588868219757,0.017749588868219757,0.13322235850021408,0.7202091839524598,0.9670019386214893,0.1425413448996894
SM(44:2),Genotype,1,0.05155331212130587,0.05155331212130587,0.3869415725789086,0.5432516062883554,0.9950854656182027,0.2649989808820117
SM(44:2),Sex:Genotype,1,9.278966705212888e-4,9.278966705212888e-4,0.006964475842743316,0.9345945406475362,0.9978701881834164,0.0293767601976189
SM(44:2),Residuals,15,1.9984921151419828,0.1332328076761322,NA,NA,NA,NA
SM(44:3),Sex,1,0.019425917998002085,0.019425917998002085,0.06131786232707253,0.8077825747843652,0.9685989507431776,0.09270551952035
SM(44:3),Genotype,1,0.00141654098715982,0.00141654098715982,0.004471308137934823,0.9475700584148175,0.9950854656182027,0.02338867069163811
SM(44:3),Sex:Genotype,1,0.25351931935006355,0.25351931935006355,0.8002331072724146,0.3851531036084598,0.9978701881834164,0.4143665981932824
SM(44:3),Residuals,15,4.7521025507338965,0.3168068367155931,NA,NA,NA,NA
SM(d16:1/23:0)/SM(d17:1/22:0),Sex,1,0.2557272158281618,0.2557272158281618,1.1418842690140547,0.30215044612599545,0.9670019386214893,0.5197767601780102
SM(d16:1/23:0)/SM(d17:1/22:0),Genotype,1,1.2144447264272884e-5,1.2144447264272884e-5,5.422791329438477e-5,0.9942215093719058,0.9950854656182027,0.0025168454009228476
SM(d16:1/23:0)/SM(d17:1/22:0),Sex:Genotype,1,6.428462349363784e-4,6.428462349363784e-4,0.0028704649236943915,0.9579794520763963,0.9978701881834164,0.018643806104691303
SM(d16:1/23:0)/SM(d17:1/22:0),Residuals,15,3.359279343373819,0.22395195622492128,NA,NA,NA,NA
SM(d17:1/14:0),Sex,1,0.6074335762237926,0.6074335762237926,0.9638233670221117,0.341796077718447,0.9670019386214893,0.46623292533385635
SM(d17:1/14:0),Genotype,1,0.08058206210012386,0.08058206210012386,0.1278606870857465,0.7256419685182791,0.9950854656182027,0.13927760719271187
SM(d17:1/14:0),Sex:Genotype,1,0.16293236464342442,0.16293236464342442,0.25852706606004827,0.6185297762654596,0.9978701881834164,0.20863938842530838
SM(d17:1/14:0),Residuals,15,9.453499422314644,0.6302332948209763,NA,NA,NA,NA
SM(d17:1/16:0),Sex,1,0.2620820074582504,0.2620820074582504,0.42219151049487064,0.5256718216909774,0.9670019386214893,0.27928530244154953
SM(d17:1/16:0),Genotype,1,0.07276832787197307,0.07276832787197307,0.11722350022577702,0.7368158684401063,0.9950854656182027,0.13264102952434023
SM(d17:1/16:0),Sex:Genotype,1,0.019540416019223628,0.019540416019223628,0.031477924924580646,0.8615519607252,0.9978701881834164,0.06471852486049823
SM(d17:1/16:0),Residuals,15,9.311485461339037,0.6207656974226025,NA,NA,NA,NA
SM(d18:0/14:0),Sex,1,0.13804337364696373,0.13804337364696373,0.32532253041469383,0.5768710913049666,0.9670019386214893,0.23892122426131998
SM(d18:0/14:0),Genotype,1,0.01471807426363636,0.01471807426363636,0.034685628406350366,0.8547512603541313,0.9950854656182027,0.06816025015179371
SM(d18:0/14:0),Sex:Genotype,1,0.00258265437217986,0.00258265437217986,0.006086461329848879,0.9388466962122557,0.9978701881834164,0.02740531766424114
SM(d18:0/14:0),Residuals,15,6.364916079021532,0.4243277386014354,NA,NA,NA,NA
SM(d18:0/16:0),Sex,1,0.04047642419884756,0.04047642419884756,0.17313619656540868,0.6832317440226756,0.9670019386214893,0.16543196384479647
SM(d18:0/16:0),Genotype,1,0.0035260528045770734,0.0035260528045770734,0.015082542086083001,0.9038871327628766,0.9950854656182027,0.04388579593893628
SM(d18:0/16:0),Sex:Genotype,1,0.04241324332562746,0.04241324332562746,0.18142085865409574,0.6762036679262433,0.9978701881834164,0.16992247782371456
SM(d18:0/16:0),Residuals,15,3.5067558085887667,0.23378372057258445,NA,NA,NA,NA
SM(d18:0/22:0),Sex,1,0.3715139242943932,0.3715139242943932,0.7374549521978325,0.4039920263625931,0.9670019386214893,0.39362720652528654
SM(d18:0/22:0),Genotype,1,0.619466144149496,0.619466144149496,1.2296399834530685,0.2849401080931773,0.9950854656182027,0.5452464152829464
SM(d18:0/22:0),Sex:Genotype,1,0.008720142283691779,0.008720142283691779,0.01730947803152171,0.8970764361538456,0.9978701881834164,0.0471705509519449
SM(d18:0/22:0),Residuals,15,7.556676984550159,0.5037784656366773,NA,NA,NA,NA
SM(d18:1/14:0)/SM(d16:1/16:0),Sex,1,0.11065018062431164,0.11065018062431164,0.2716043050507799,0.6098661993748389,0.9670019386214893,0.21476543588606656
SM(d18:1/14:0)/SM(d16:1/16:0),Genotype,1,0.006195571324779436,0.006195571324779436,0.015207782170484163,0.9034910569928765,0.9950854656182027,0.04407614184999707
SM(d18:1/14:0)/SM(d16:1/16:0),Sex:Genotype,1,0.013271801399613814,0.013271801399613814,0.03257724818500723,0.8591825170484073,0.9978701881834164,0.06591456873326908
SM(d18:1/14:0)/SM(d16:1/16:0),Residuals,15,6.110921949688398,0.40739479664589323,NA,NA,NA,NA
SM(d18:1/16:0),Sex,1,0.06528498171948316,0.06528498171948316,0.31312267457917636,0.584029992271186,0.9670019386214893,0.23356484955983517
SM(d18:1/16:0),Genotype,1,0.0021986626612919835,0.0021986626612919835,0.010545321678410755,0.9195689628289786,0.9950854656182027,0.03641569540578296
SM(d18:1/16:0),Sex:Genotype,1,0.002099567233347255,0.002099567233347255,0.01007003586811602,0.9213957752637512,0.9978701881834164,0.035553783383368155
SM(d18:1/16:0),Residuals,15,3.127447499956211,0.20849649999708075,NA,NA,NA,NA
SM(d18:1/18:0)/SM(d16:1/20:0),Sex,1,0.08528980420844423,0.08528980420844423,1.0021908518096283,0.3326577644853531,0.9670019386214893,0.47800233533595393
SM(d18:1/18:0)/SM(d16:1/20:0),Genotype,1,0.06527956819397263,0.06527956819397263,0.7670622140741753,0.3949364607988165,0.9950854656182027,0.40347277005486343
SM(d18:1/18:0)/SM(d16:1/20:0),Sex:Genotype,1,7.011410244763816e-4,7.011410244763816e-4,0.008238700124593448,0.928878503590979,0.9978701881834164,0.03204108758943496
SM(d18:1/18:0)/SM(d16:1/20:0),Residuals,15,1.2765503305249513,0.08510335536833008,NA,NA,NA,NA
SM(d18:1/18:1) d9 (IS),Sex,1,0.06809737071934396,0.06809737071934396,0.3181888732222941,0.5810349551580603,0.9670019386214893,0.23579773959657152
SM(d18:1/18:1) d9 (IS),Genotype,1,0.004643016376602027,0.004643016376602027,0.021694760511568403,0.8848635374879582,0.9950854656182027,0.053123700472356386
SM(d18:1/18:1) d9 (IS),Sex:Genotype,1,0.014074091365014585,0.014074091365014585,0.06576199970360254,0.8010941397066833,0.9978701881834164,0.096316445273058
SM(d18:1/18:1) d9 (IS),Residuals,15,3.2102334391703993,0.21401556261135996,NA,NA,NA,NA
SM(d18:1/20:0)/SM(d16:1/22:0),Sex,1,0.004109098934179656,0.004109098934179656,0.003924945777820059,0.9508729081987483,0.9854501647566805,0.021877526129315705
SM(d18:1/20:0)/SM(d16:1/22:0),Genotype,1,0.30690773722996134,0.30690773722996134,0.29315337662015467,0.5961577200739752,0.9950854656182027,0.22463882768224294
SM(d18:1/20:0)/SM(d16:1/22:0),Sex:Genotype,1,1.0615622875979458,1.0615622875979458,1.0139873693336563,0.32991808691189595,0.9978701881834164,0.4815938747222803
SM(d18:1/20:0)/SM(d16:1/22:0),Residuals,15,15.703779746717457,1.0469186497811638,NA,NA,NA,NA
SM(d18:1/22:0)/SM(d16:1/24:0),Sex,1,1.2798433134081204,1.2798433134081204,1.6379504486688778,0.22004768284934842,0.9670019386214893,0.6574832002936747
SM(d18:1/22:0)/SM(d16:1/24:0),Genotype,1,0.5124256613940155,0.5124256613940155,0.655805154581549,0.4307048704851052,0.9950854656182027,0.3658202171325806
SM(d18:1/22:0)/SM(d16:1/24:0),Sex:Genotype,1,2.215893424371348,2.215893424371348,2.835912482901001,0.1128671649489628,0.9978701881834164,0.9474323836333323
SM(d18:1/22:0)/SM(d16:1/24:0),Residuals,15,11.720531421889632,0.7813687614593088,NA,NA,NA,NA
SM(d18:1/24:0),Sex,1,0.009509907222426284,0.009509907222426284,0.10203748079729405,0.753803668027823,0.9670019386214893,0.12274175359327619
SM(d18:1/24:0),Genotype,1,0.07156106509216631,0.07156106509216631,0.7678214554981617,0.39470833494195046,0.9950854656182027,0.4037237026364673
SM(d18:1/24:0),Sex:Genotype,1,0.05133377374860548,0.05133377374860548,0.5507907522771389,0.4694574202097942,0.9978701881834164,0.3284037921231556
SM(d18:1/24:0),Residuals,15,1.398002059848749,0.09320013732324993,NA,NA,NA,NA
SM(d18:2/14:0),Sex,1,1.5412324103936115e-4,1.5412324103936115e-4,0.0010914147348084784,0.9740810262131405,0.9883992474061247,0.011404916043708302
SM(d18:2/14:0),Genotype,1,0.04401403300816398,0.04401403300816398,0.311682805523073,0.5848870822722143,0.9950854656182027,0.23292797029311044
SM(d18:2/14:0),Sex:Genotype,1,0.08505149204839935,0.08505149204839935,0.6022871762433445,0.44977096102827596,0.9978701881834164,0.3470085877449706
SM(d18:2/14:0),Residuals,15,2.1182127580457313,0.14121418386971543,NA,NA,NA,NA
SM(d18:2/16:0),Sex,1,0.4878906588856222,0.4878906588856222,2.3902540025454693,0.14292829504994684,0.9670019386214893,0.8448817868309255
SM(d18:2/16:0),Genotype,1,0.05006406137328323,0.05006406137328323,0.24527180609380328,0.6276003678610534,0.9950854656182027,0.20231681052809203
SM(d18:2/16:0),Sex:Genotype,1,6.094402224210427e-6,6.094402224210427e-6,2.985744663120515e-5,0.9957122329684271,0.9978701881834164,0.00186615725051233
